name;duration;genre_id;disc_number;track_number;;uri;explicit;popularity
Heartbreaker;185016;79;1;1;;https://p.scdn.co/mp3-preview/d04e32c3473beaa7d961578befed8627442d1d25?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;27
Hearts on Fire;231386;40;1;2;;https://p.scdn.co/mp3-preview/6bb57fa117d04489b514cb89166f4fd9f0d7a47e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Heaven and Hell - 2009 Remaster;417840;93;1;4;;https://p.scdn.co/mp3-preview/160db635490b1411f8630aa22c03eb724687e986?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Heavy Metal Never Dies;254386;137;1;5;;https://p.scdn.co/mp3-preview/2bba811a99ff778641fb0199d2de2420717ee7c5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Hello, I Love You;133200;149;1;1;;https://p.scdn.co/mp3-preview/3d31a54a62e7489ac3aaf6add14ce2875afa4f3e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Hellraiser;275160;149;1;6;;https://p.scdn.co/mp3-preview/a86b0e9a62a31db70ce982fa902e9ae0610033f8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Help;214797;92;1;7;;https://p.scdn.co/mp3-preview/ccb6156999d1f5459aa9ad67ee9e64fa764f637e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Hemorrhage (In My Hands);237346;95;1;1;;https://p.scdn.co/mp3-preview/15b58f0bbc0cdd34c2fa2d928181323c1123423c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Here Comes the Rain Again - Remastered Version;294586;94;1;1;;https://p.scdn.co/mp3-preview/137378d9ece9edeafab3eff7403c2695116d6dc8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Here I Go Again - 2011 Remaster;308240;135;1;6;;https://p.scdn.co/mp3-preview/f002661d894bd8cfb7d528ae544d0b11fb64f009?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Here I Go Again - 2018 Remaster;275395;22;1;4;;https://p.scdn.co/mp3-preview/01924384044bf7eb9d05a7894bff650f471a1631?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Here To Stay;270960;22;1;1;;https://p.scdn.co/mp3-preview/a7c7c40ad61c1be29eee3747e3e9989ef8d2f4db?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
Here with Me;304533;135;1;2;;https://p.scdn.co/mp3-preview/60421fa283590a992684a5ffd732c5bf2e4bc024?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Hero;257733;149;1;2;;https://p.scdn.co/mp3-preview/cc03494b6954237706d6f2ac7b9ce189014f840a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Hey Joe;210160;121;1;3;;https://p.scdn.co/mp3-preview/28fc8b1b9826ddc224d26b4df661fb79f1b94351?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Hey Stoopid;273933;92;1;1;;https://p.scdn.co/mp3-preview/b7e31540a91d690e3da6ce67832fa5bbfdf8ecf3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Hey Ya!;228004;40;1;33;;https://p.scdn.co/mp3-preview/07fd9cd424c309957a26a748700a618805904591?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Hideaway;242066;93;1;1;;https://p.scdn.co/mp3-preview/fdb795c67634ff008a116cf28b4bb57c80318d0f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
High;213333;1;1;2;;https://p.scdn.co/mp3-preview/6b62d0b6f87ceec75b103361d73970c837af59ad?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
High Voltage;254200;9;1;9;;https://p.scdn.co/mp3-preview/7d080e60b57736a095490d6aeda6cd4e6158fb5a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Highway to Hell;208400;138;1;1;;https://p.scdn.co/mp3-preview/db138a9742397601a1e5fdde727967956bdad0fb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Hold On Tight;186600;9;1;12;;https://p.scdn.co/mp3-preview/f406019eb6237463a24b60ea5b02f920c098c332?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Holiday;233026;22;1;1;;https://p.scdn.co/mp3-preview/0e1a3330527a1f570a4d1428f32be931c055232b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Holiday;368280;17;1;5;;https://p.scdn.co/mp3-preview/670938289d54df1771e59d62b306d6f5ca6db6e8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Hollow;345733;92;1;11;;https://p.scdn.co/mp3-preview/e8507c8d7099abfb16c77b02ff3512e8aad07c91?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;57
Home Sweet Home;240933;138;1;5;;https://p.scdn.co/mp3-preview/a1c6b90fd23e72c1dd9dcc764a3c14448168cf2b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Hootsforce;230293;79;1;8;;https://p.scdn.co/mp3-preview/86cd0a142856f7628d3636a26b187b28dba0825c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Hornet's Nest;279811;93;1;1;;https://p.scdn.co/mp3-preview/aedcb8156fe51a819f10a696cc849724f9283383?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;51
Horror Movie - 2015 Remaster;230120;94;1;3;;https://p.scdn.co/mp3-preview/7af8c7fb09aa82f1f03ec38cd7bace2c39544867?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;29
Hot for Teacher - 2015 Remaster;282746;9;1;6;;https://p.scdn.co/mp3-preview/71fb9b22cbb77ea3e8bfd842a6a20e442fe79701?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Hotel California - 2013 Remaster;391376;95;1;1;;https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Hound Dog;136026;17;1;1;;https://p.scdn.co/mp3-preview/f683997c027a50649aa3b6c627cd67bd1a9364f5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Hounds of Justice;231426;137;1;1;;https://p.scdn.co/mp3-preview/206ba41e5b30ad4036ec2d1c876659952ece6e65?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
House of the Rising Sun;269906;93;1;1;;https://p.scdn.co/mp3-preview/da7cd6105e6aaf6339bfd62ce077cae0d255832a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
How Can I Live;196853;79;1;2;;https://p.scdn.co/mp3-preview/9568142a45ab26161036cd7524cc70cb80979335?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
How to be a Pirate;203613;93;1;1;;https://p.scdn.co/mp3-preview/f6bf87a49b5902f4491c42d73b506f502a3e1d8c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
How to Make Gravy;267306;149;1;20;;https://p.scdn.co/mp3-preview/857dbc3b81aa193f9c290374b9273c4471ebe0e7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
How You Remind Me;223840;149;1;2;;https://p.scdn.co/mp3-preview/bce58ffc6c70e0fcf2f2c0228f794743a07569ab?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;79
How's It Going to Be;253413;1;1;6;;https://p.scdn.co/mp3-preview/fbc4c034821e8f36b96484a9d0e4aeb52df4b70f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
How's the Heart?;302179;138;1;6;;https://p.scdn.co/mp3-preview/290932fa6712de08034a5dd5a08702a978317f60?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Human;309266;95;1;5;;https://p.scdn.co/mp3-preview/63fd4df15c45a573c9718b7be7b082caa64bd8f4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;8
Human Carrying Capacity;197879;79;1;1;;https://p.scdn.co/mp3-preview/205c53b0805b03375edc2b1f7c764cf48c9a1037?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Human Touch;388800;137;1;1;;https://p.scdn.co/mp3-preview/3cf41cb826264b3e2cdf4a2ebacff28be2c7f107?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Hungry and Angry;276653;1;1;9;;https://p.scdn.co/mp3-preview/8c6c1021611198b573f66a3a8ae99fb947427521?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Hungry Heart;199453;79;1;6;;https://p.scdn.co/mp3-preview/9b30e413e6060fa47768df99c0ac8ab9906f07e8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Hungry Like the Wolf - 2009 Remaster;220626;40;1;4;;https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Hunting High And Low;248866;40;1;1;;https://p.scdn.co/mp3-preview/99e9e8da4100449f74a0bb98384eb97a9f520968?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Hurricane;512733;93;1;1;;https://p.scdn.co/mp3-preview/2e948dc73d7c3737b6cc97e1d87a23566020536f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Hurt;307652;1;1;1;;https://p.scdn.co/mp3-preview/0a3760c85f310546227fde2b705aed3df40e0e22?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
"Hymn to Her - 7"" Version, 2009 Remaster";272920;135;1;13;;https://p.scdn.co/mp3-preview/39fc6865c9892ef2c57fc3f39985f16808f30673?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;18
Hyperdrive!;227920;9;1;5;;https://p.scdn.co/mp3-preview/d5594d630ddf3395f8771a3d119ee10eb4990ceb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
I Am Machine;200146;22;1;6;;https://p.scdn.co/mp3-preview/2455cf008a7dfe31ae9d99755d1b563e3c46e2ca?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
I Believe in a Thing Called Love;217653;92;1;4;;https://p.scdn.co/mp3-preview/b98e998e3ba85b486abd53fe2a12b3138db5ab2a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
I Bet You Look Good On The Dancefloor;173680;93;1;2;;https://p.scdn.co/mp3-preview/fa005e873f71581f3ddae23ca142ba06b8d4f7b9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
I Can See Clearly Now;196000;94;1;5;;https://p.scdn.co/mp3-preview/c44f7c617be9f914ceda3ffecf8b2156d3ea32ae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
I Disagree;193499;137;1;2;;https://p.scdn.co/mp3-preview/174f697cffe7c3e23b5b3edf43cfbf5d207bcc38?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
I Disappear;266240;94;1;1;;https://p.scdn.co/mp3-preview/3aa362c05347e4e813125995f20e43afdc7e9d9a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
I Don't Know You;221987;17;1;1;;https://p.scdn.co/mp3-preview/6916b93f153b4f90cec94653a7a97ab933d81262?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack";298760;9;1;1;;https://p.scdn.co/mp3-preview/cb807aca1786ce663e5b533a17508df7ece2544a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
I Got You Babe;193840;137;1;4;;https://p.scdn.co/mp3-preview/aa94b4bc2aaa671a0c0b877a2d466ad190d6ec59?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
I Hate Everything About You;231480;137;1;3;;https://p.scdn.co/mp3-preview/8893669447625edf76339cdd67a338dad034a7ea?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
I Hate Myself for Loving You;246800;149;1;1;;https://p.scdn.co/mp3-preview/8d32225893cce3ef674511fe1e0ec408bc36fcfe?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
I Knew I Loved You;251253;137;1;2;;https://p.scdn.co/mp3-preview/965b8f7cc527e004ef663b3d55a63d3bba052ebc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
I Love Myself For Hating You;183173;121;1;1;;https://p.scdn.co/mp3-preview/76c7b095cd128c0acc04bd0baffcc0404acd87f1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
I Love Rock 'N Roll;175173;138;1;1;;https://p.scdn.co/mp3-preview/ad274b86895873e529858bf3a090e2820170ef98?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
I Love The Nightlife;337373;137;1;6;;https://p.scdn.co/mp3-preview/8a27ec4498f37d846905911b3af542566d658a7b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
I Only Wanna Be With You;164093;93;1;13;;https://p.scdn.co/mp3-preview/bf31f352a3017f7118d89b8dc3c2f8bda80c099c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
I Ran (So Far Away);219933;138;1;18;;https://p.scdn.co/mp3-preview/6af977392247c86d008f0af7a1dc6865192e8326?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
I Sat By The Ocean;235586;79;1;2;;https://p.scdn.co/mp3-preview/7ecffcbb73edd56fa82917793435ff9f2930e7e9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
I Say A Little Prayer;211533;40;1;13;;https://p.scdn.co/mp3-preview/8116aac2ab3d7c51ff38f12ad58c3020a3348975?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
I See Fire;295406;135;1;1;;https://p.scdn.co/mp3-preview/1084846925625013bddb1687f29afe949d000447?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
I Try;239440;92;1;4;;https://p.scdn.co/mp3-preview/0da0587ee18e06568e31a8e54229e231073024df?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
I Wanna Be Sedated - 2002 Remaster;149466;95;1;7;;https://p.scdn.co/mp3-preview/cfa53952db880c0de0eeafd360d7960ac73ff52c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
I Wanna Be Somebody;223813;137;1;2;;https://p.scdn.co/mp3-preview/10f43a0191ca6e24b093f56d9e15c20f8f3b18bd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
I Wanna Dance with Somebody (Who Loves Me);291293;1;1;1;;https://p.scdn.co/mp3-preview/74416b6f12f779264e1628eab3c8ad7ab301634f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
I Wanna Rock;179760;93;1;5;;https://p.scdn.co/mp3-preview/79a4a3dafaa7570ea888cc4dc7a9a049162986ef?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
I Want Out;280213;17;1;8;;https://p.scdn.co/mp3-preview/d33de02489142a8fd01c2612781137b44f8b12a3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
I Want to Know What Love Is - 1999 Remaster;304786;40;1;3;;https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;79
I Want You;232066;94;1;2;;https://p.scdn.co/mp3-preview/44e40b95909072847dac5d1caf2176640c04a002?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
I Want Your Sex - Pts. 1 & 2 Remastered;557293;22;1;3;;https://p.scdn.co/mp3-preview/50f1964297427cd338f4eaaa283517250532e621?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
I Was Only 19 (A Walk in the Light Green);259506;94;2;8;;https://p.scdn.co/mp3-preview/ecd2b67ab0519a6c3b93b8f69a1c5b95d21a774e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
I Will Always Love You;271093;137;1;1;;https://p.scdn.co/mp3-preview/91e6d3e0b48cda2f3a1b2391a1c1384fbf73b8a8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
I Will Survive - Rerecorded;265026;17;1;1;;https://p.scdn.co/mp3-preview/0f5744013a9c7464474a7c634a7880306ad1297d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
I Write Sins Not Tragedies;186634;121;1;10;;https://p.scdn.co/mp3-preview/f6d230cb4184ff630d18dde2fc25fd273bb4a663?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Ice Ice Baby;254466;40;1;1;;https://p.scdn.co/mp3-preview/6545dbe31d7d19eb714c1ac49e04008706e05b4c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
If You Don't Know Me by Now - 2008 Remaster;204000;92;1;9;;https://p.scdn.co/mp3-preview/c8c913bc5be493fe527f4a2e86af2cb2bff2894d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
If You Had My Love;266000;94;1;1;;https://p.scdn.co/mp3-preview/044024003a62bfcddff14658005aee0cc5533510?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
If You Want My Love;215720;9;1;3;;https://p.scdn.co/mp3-preview/92b1ab8ba13f2df92cbe1a0a0ddcabb063567606?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Ignition - Remix;186040;135;2;4;;https://p.scdn.co/mp3-preview/1b0582b3e5ec4756189c8627256409cd8e607763?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
I'll Be Missing You (feat. 112);301520;93;1;13;;https://p.scdn.co/mp3-preview/3b37724224c064ea4af094c37b7a63aa3c6c86b9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
"I'll Be There for You (Theme from ""Friends')";187293;135;1;1;;https://p.scdn.co/mp3-preview/71560d3eabf048cc3acd77de34a654687fc72043?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
I'll Be Your Baby Tonight (feat. UB40);205640;95;1;9;;https://p.scdn.co/mp3-preview/042f1dfa6fa75ca739564629da245c42733f75dc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Illuminate;249747;92;1;1;;https://p.scdn.co/mp3-preview/a932b6eefb092e9a50dd0ae166a81ad6287c4065?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
I'm Broken;264800;40;1;4;;https://p.scdn.co/mp3-preview/6d3f1b1fa85da4b86ad874017e269378e4904e4b?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;64
I'm Every Woman;247413;94;1;6;;https://p.scdn.co/mp3-preview/4e7ba67fbaac1b593bf5a70fffd57f0bd1673fa7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
I'm Gonna Be (500 Miles);219466;121;1;1;;https://p.scdn.co/mp3-preview/2919264bff964a01ab401bdb3d15b2a953301ae0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
I'm Here to Save You;227626;1;1;4;;https://p.scdn.co/mp3-preview/f94714309236a1d8492f0f0575524ddfdbd9d233?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
I'm Just a Kid;198333;92;1;4;;https://p.scdn.co/mp3-preview/bbe56bd222c21d99f0bc4a4aaee398cc7fdc2791?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
I'm On Fire;155880;79;1;6;;https://p.scdn.co/mp3-preview/f3bae9928744d8a6840dc8bf43a5ed1416adadff?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
I'm So Excited;229466;1;1;1;;https://p.scdn.co/mp3-preview/b31240880ff56a6eda232bbb048a1edc9e65d8b5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
I'm Too Sexy;170466;79;1;3;;https://p.scdn.co/mp3-preview/37530f88dc9014309da9561203f9b53404801e44?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
I'm With Stupid;204626;79;1;2;;https://p.scdn.co/mp3-preview/7f73e49c8cc2a9f7df1e3036198ca3744f6f878c?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;54
I'm Yours;242186;1;1;2;;https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Immigrant Song - 1990 Remaster;145066;1;1;1;;https://p.scdn.co/mp3-preview/9a4035acd7743242c6fefb26c14442b3fd34da44?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Immigrant Song - Remaster;146250;79;1;1;;https://p.scdn.co/mp3-preview/8455599677a13017978dcd3f4b210937f0a16bcb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Immortal Rites;243520;40;1;1;;https://p.scdn.co/mp3-preview/7ec8cdf769f99313fb0e6219b93bbdcd0d2a80bd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Immortally Insane;311083;93;1;1;;https://p.scdn.co/mp3-preview/1f1f61a4599d868e3eba3bdb1ad57fb988766648?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;41
In a Darkened Room;235066;9;1;9;;https://p.scdn.co/mp3-preview/378766d3eefef1ab47bb7e34d6fcdb395f5a5817?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
In Black and White - New Version 2021;249230;9;1;10;;https://p.scdn.co/mp3-preview/bee61b02aae2363f830f94420c25d97993fdeda0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
In Due Time;197573;121;1;4;;https://p.scdn.co/mp3-preview/5287be8e73ca9d056e75ed0bf9171a906c04b75f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
In The Air Tonight - 2015 Remastered;336453;135;1;1;;https://p.scdn.co/mp3-preview/36ca54a4ddb42fac1cecd19684c351f160ed55fa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
In the Dawn of the AI;367222;9;1;1;;https://p.scdn.co/mp3-preview/b15c500f9e061e234cdd8c3a5538d90fdbd6e751?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
In the End;216880;121;1;8;;https://p.scdn.co/mp3-preview/6ce8bcf317e8c562f348ea22c846846b5b70e8d9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;84
In the Ghetto;177573;40;1;26;;https://p.scdn.co/mp3-preview/de86262f39c48c56ac451901665adf705109fcad?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
In the Meantime;299506;9;1;1;;https://p.scdn.co/mp3-preview/6f077ae6c5ac013b1f6748c80a08b8b3f6101cc3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
In The Name Of Love (feat. Cyan Kicks);252893;9;1;1;;https://p.scdn.co/mp3-preview/cae8f3a13fdee9fff40a8f4865787e2c52686d78?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
In the Name of Tragedy;183640;121;1;3;;https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
In Trance;282533;92;1;2;;https://p.scdn.co/mp3-preview/33c9ebecd50b1dbcac7155fb000fa5b18392b81b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
In Waves;302466;121;1;2;;https://p.scdn.co/mp3-preview/10527723593d61eeefc8583ec2d82c9457a010e4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
In Waves;302466;135;1;1;;https://p.scdn.co/mp3-preview/56645b9d024c746d92450abdfe51f05d2dd1ae80?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
Indestructible;278026;17;1;1;;https://p.scdn.co/mp3-preview/493b2b09faf75990a3334f19910269d4a07c103c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Infinite;355800;79;1;2;;https://p.scdn.co/mp3-preview/0c899728b8448802a685bd4fa9add8fcf6852a62?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Insane in the Brain;208266;93;1;3;;https://p.scdn.co/mp3-preview/cdb4418e8543eeb0552077f7696392f0c53c9815?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;73
Inside Out;226348;17;1;1;;https://p.scdn.co/mp3-preview/cafeb1679b3e506ae5a0a23c9d01b81ea2112edd?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;62
Into The Storm;302293;9;1;1;;https://p.scdn.co/mp3-preview/c1f769ef4f277754e88dfe6398655d4f08f16247?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Iris;289533;1;1;11;;https://p.scdn.co/mp3-preview/0e87ade9fa869e31b3c32115c2c10ee8fa522c81?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;79
Iris;289906;92;1;14;;https://p.scdn.co/mp3-preview/956923574bf91206435e9774d13f6dd775a49cab?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Ironic - 2015 Remaster;230000;40;1;10;;https://p.scdn.co/mp3-preview/0ff82574843a97efe8baec622dfb6ff7522bc780?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Is This Love - 2017 Remaster;284600;138;1;4;;https://p.scdn.co/mp3-preview/0806f37e7a30aad5cdc264e3ded8dbc87e0a3274?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
It Must Be Love - 2009 Remaster;200893;1;1;1;;https://p.scdn.co/mp3-preview/617aa08f88a1885be53410dd0b8066942f33b005?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;25
"It Must Have Been Love - From the Film ""Pretty Woman""";258786;92;1;7;;https://p.scdn.co/mp3-preview/a76b97080dee3bd95b1fb99b592910c976fd55f3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
It’s Electric;198480;138;1;1;;https://p.scdn.co/mp3-preview/2dfefcf5d77922b8e196250c41df4e176b6c0761?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
It's a Long Way to the Top (If You Wanna Rock 'N' Roll);301226;95;1;1;;https://p.scdn.co/mp3-preview/0637218420f50db9ef4c5587f57dbf99b85c9e70?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
It's A Raid (feat. Post Malone);260016;138;1;1;;https://p.scdn.co/mp3-preview/95a34e7b7c0f82352c80319a5011baa13d712fa9?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;51
It's Been Awhile;264706;121;1;4;;https://p.scdn.co/mp3-preview/7c98137672d37068f9081aff2c5031d91dff772d?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;68
It's No Good;358520;95;1;4;;https://p.scdn.co/mp3-preview/09dac01a17285c315cffac170914a198f5a96eee?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Jailbreak;280960;121;1;1;;https://p.scdn.co/mp3-preview/d5f773ac3d16b5dd726d02e2b6e744722af3cb24?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Jailhouse Rock;146480;1;1;5;;https://p.scdn.co/mp3-preview/29990f669b5328b6c40320596a2b14d8660cdb54?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Jambi;448613;9;1;2;;https://p.scdn.co/mp3-preview/8f5bb510159aa128296873a108e85ecdac51e452?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Jekyll and Hyde;206903;9;1;2;;https://p.scdn.co/mp3-preview/7ba7f2275df9ea510e86779351fd7dd7d0ea7624?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;64
Jeremy;318226;79;1;6;;https://p.scdn.co/mp3-preview/c5742cc09643dc0704b397d938b425c575f89b57?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Jerk It Out;195666;79;1;6;;https://p.scdn.co/mp3-preview/fe5481ef8fbe5b2ba6f4417aa162e9f9d6d4edc7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Jessie's Girl;194266;149;1;2;;https://p.scdn.co/mp3-preview/8020ab51bdf6909c4415ea601efecaca92a1b133?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
